time,currency,event,impact
01:30:00,JPY,BOJ Gov Kuroda Speaks,high
04:00:00,EUR,German ifo Business Climate,medium
04:30:00,GBP,Public Sector Net Borrowing,low
05:55:00,AUD,RBA Gov Lowe Speaks,high
06:00:00,GBP,CBI Industrial Order Expectations,low
08:58:00,EUR,Belgian NBB Business Climate,low
09:00:00,USD,HPI m/m,low
09:00:00,USD,S&P/CS Composite-20 HPI y/y,low
10:00:00,USD,CB Consumer Confidence,high
10:00:00,USD,Richmond Manufacturing Index,low
18:45:00,NZD,Trade Balance,low
19:50:00,JPY,Monetary Policy Meeting Minutes,low
19:50:00,JPY,SPPI y/y,low
22:00:00,NZD,Official Cash Rate,high
22:00:00,NZD,RBNZ Rate Statement,high
