time,currency,event,impact
02:00:00,GBP,CPI y/y,medium
02:00:00,GBP,Core CPI y/y,low
02:00:00,GBP,PPI Input m/m,low
02:00:00,GBP,PPI Output m/m,low
02:00:00,GBP,RPI y/y,low
04:30:00,GBP,HPI y/y,low
05:00:00,EUR,Trade Balance,low
05:05:00,GBP,10-y Bond Auction,low
05:34:00,EUR,German 30-y Bond Auction,low
08:30:00,CAD,CPI m/m,low
08:30:00,CAD,Common CPI y/y,low
08:30:00,CAD,Foreign Securities Purchases,low
08:30:00,CAD,Median CPI y/y,low
08:30:00,CAD,Trimmed CPI y/y,low
08:30:00,USD,Core Retail Sales m/m,high
08:30:00,USD,Retail Sales m/m,medium
08:32:00,CAD,Core CPI m/m,low
10:00:00,USD,Business Inventories m/m,low
10:00:00,USD,NAHB Housing Market Index,low
10:30:00,USD,Crude Oil Inventories,medium
14:00:00,USD,FOMC Economic Projections,high
14:00:00,USD,FOMC Statement,high
14:00:00,USD,Federal Funds Rate,medium
14:30:00,USD,FOMC Press Conference,high
16:00:00,USD,TIC Long-Term Purchases,low
18:45:00,NZD,GDP q/q,high
21:30:00,AUD,Employment Change,high
21:30:00,AUD,Unemployment Rate,high
21:30:00,AUD,RBA Bulletin,low
22:52:00,JPY,Monetary Policy Statement,high
22:52:00,JPY,BOJ Policy Rate,low
