time,currency,event,impact
01:45:00,CHF,Unemployment Rate,low
01:01:00,EUR,French Bank Holiday,holiday
02:00:00,EUR,German Trade Balance,low
06:00:00,EUR,German Industrial Production m/m,medium
07:00:00,GBP,Official Bank Rate,high
07:45:00,EUR,Main Refinancing Rate,medium
08:15:00,CAD,Housing Starts,high
08:30:00,EUR,ECB Press Conference,high
08:30:00,USD,Unemployment Claims,medium
10:00:00,USD,Final Wholesale Inventories m/m,low
10:30:00,USD,Natural Gas Storage,low
13:00:00,USD,30-y Bond Auction,low
21:30:00,AUD,RBA Monetary Policy Statement,high
22:00:00,CNY,PPI y/y,medium
