time,currency,event,impact
01:00:00,JPY,Consumer Confidence,low
01:30:00,EUR,French Prelim GDP q/q,medium
02:00:00,EUR,German Prelim GDP q/q,high
02:45:00,EUR,French Final CPI m/m,low
03:15:00,CHF,PPI m/m,medium
04:00:00,EUR,Italian Prelim GDP q/q,medium
04:30:00,GBP,Claimant Count Change,high
04:30:00,GBP,Average Earnings Index 3m/y,medium
04:30:00,GBP,Unemployment Rate,medium
05:00:00,CHF,Credit Suisse Economic Expectations,medium
05:00:00,EUR,Flash GDP q/q,high
05:30:00,GBP,BOE Gov King Speaks,high
05:30:00,GBP,BOE Monetary Policy Report,high
08:30:00,CAD,Manufacturing Sales m/m,high
08:30:00,USD,PPI m/m,high
08:30:00,USD,Core PPI m/m,medium
08:30:00,USD,Empire State Manufacturing Index,medium
09:00:00,USD,TIC Long-Term Purchases,medium
09:15:00,USD,Capacity Utilization Rate,medium
09:15:00,USD,Industrial Production m/m,medium
10:00:00,USD,NAHB Housing Market Index,low
10:30:00,NZD,GDT Price Index,low
10:30:00,USD,Crude Oil Inventories,medium
18:34:00,NZD,BusinessNZ Manufacturing Index,medium
19:50:00,JPY,Prelim GDP q/q,medium
19:50:00,JPY,Prelim GDP Price Index y/y,low
22:00:00,CNY,Foreign Direct Investment ytd/y,low
22:00:00,NZD,Annual Budget Release,high
