time,currency,event,impact
02:00:00,GBP,CPI y/y,high
02:00:00,GBP,Core CPI y/y,low
02:00:00,GBP,PPI Input m/m,low
02:00:00,GBP,PPI Output m/m,low
02:00:00,GBP,RPI y/y,low
02:45:00,EUR,French Final CPI m/m,low
04:30:00,GBP,HPI y/y,low
08:14:00,CAD,Housing Starts,low
08:30:00,USD,Core Retail Sales m/m,high
08:30:00,USD,Retail Sales m/m,high
08:30:00,USD,Empire State Manufacturing Index,medium
08:30:00,USD,Import Prices m/m,low
08:32:00,CAD,CPI m/m,high
08:35:00,CAD,Common CPI y/y,medium
08:35:00,CAD,Median CPI y/y,medium
08:35:00,CAD,Trimmed CPI y/y,medium
08:35:00,CAD,Manufacturing Sales m/m,low
08:45:00,CAD,Core CPI m/m,low
10:00:00,USD,Business Inventories m/m,low
10:00:00,USD,NAHB Housing Market Index,low
10:30:00,USD,Crude Oil Inventories,low
12:00:00,CAD,BOC Gov Macklem Speaks,high
14:00:00,USD,FOMC Economic Projections,high
14:00:00,USD,FOMC Statement,high
14:00:00,USD,Federal Funds Rate,high
14:30:00,USD,FOMC Press Conference,high
16:00:00,USD,TIC Long-Term Purchases,low
16:45:00,NZD,GDP q/q,high
17:00:00,AUD,Flash Manufacturing PMI,low
17:00:00,AUD,Flash Services PMI,low
18:30:00,AUD,RBA Gov Lowe Speaks,high
18:50:00,JPY,Trade Balance,low
19:00:00,AUD,MI Inflation Expectations,low
19:30:00,AUD,Employment Change,high
19:30:00,AUD,Unemployment Rate,high
19:30:00,AUD,Mid-Year Economic and Fiscal Outlook,low
19:30:00,JPY,Flash Manufacturing PMI,low
