time,currency,event,impact
00:30:00,JPY,All Industries Activity m/m,low
03:00:00,EUR,French Flash Manufacturing PMI,medium
03:00:00,EUR,French Flash Services PMI,medium
03:00:00,EUR,Spanish Unemployment Rate,low
03:30:00,EUR,German Flash Manufacturing PMI,medium
03:30:00,EUR,German Flash Services PMI,medium
04:00:00,EUR,German ifo Business Climate,high
04:00:00,EUR,Flash Manufacturing PMI,medium
04:00:00,EUR,Flash Services PMI,medium
04:30:00,GBP,Prelim GDP q/q,high
04:30:00,GBP,Index of Services 3m/3m,low
09:55:00,USD,Revised UoM Consumer Sentiment,medium
09:55:00,USD,Revised UoM Inflation Expectations,low
10:00:00,USD,Fed Announcement,high
10:30:00,USD,Fed Chairman Bernanke Testifies,high
